time,rssi,mac,lat,lon
2019-03-29 23:51:04,-79,f0:d7:aa:cb:90:c3,-22.91612588,-43.23708136
2019-03-29 23:51:05,-71,38:9a:f6:95:62:83,-22.91604036,-43.23688905
2019-03-29 23:51:05,-83,9c:b6:54:d8:67:9c,-22.91604036,-43.23688905
2019-03-29 23:51:06,-85,94:57:a5:c3:9b:a4,-22.91604036,-43.23688905
2019-03-29 23:51:06,-85,9c:b6:54:d8:67:9c,-22.91604036,-43.23688905
2019-03-29 23:51:07,-73,18:8b:15:13:4b:17,-22.91604036,-43.23688905
2019-03-29 23:51:08,-75,18:8b:15:13:4b:17,-22.91602673,-43.23668557
2019-03-29 23:51:09,-79,cc:61:e5:b1:4c:fe,-22.91602673,-43.23668557
2019-03-29 23:51:09,-85,18:8b:15:13:4b:17,-22.91602673,-43.23668557
2019-03-29 23:51:11,-85,88:03:55:71:db:e2,-22.91600023,-43.23646996
2019-03-29 23:51:12,-83,9c:b6:54:d8:67:9c,-22.91600023,-43.23646996
2019-03-29 23:51:12,-81,98:39:8e:8c:49:57,-22.91600023,-43.23646996
2019-03-29 23:51:13,-87,9c:b6:54:d8:67:9c,-22.91600023,-43.23646996
2019-03-29 23:51:13,-81,a8:16:d0:8a:8b:05,-22.91600023,-43.23646996
2019-03-29 23:51:13,-87,6e:35:c2:fc:7f:67,-22.91600023,-43.23646996
2019-03-29 23:51:13,-79,f0:d7:aa:0d:64:60,-22.91600023,-43.23646996
2019-03-29 23:51:14,-81,f0:d7:aa:1f:1b:4e,-22.9159601,-43.2362709
2019-03-29 23:51:14,-89,a8:16:d0:8a:8b:05,-22.9159601,-43.2362709
2019-03-29 23:51:14,-85,f0:d7:aa:d6:86:ee,-22.9159601,-43.2362709
2019-03-29 23:51:15,-81,b4:f7:a1:9b:5b:08,-22.9159601,-43.2362709
2019-03-29 23:51:15,-85,38:9a:f6:99:14:a7,-22.9159601,-43.2362709
2019-03-29 23:51:15,-87,5c:af:06:76:7a:e4,-22.9159601,-43.2362709
2019-03-29 23:51:16,-83,5c:af:06:76:7a:e4,-22.9159601,-43.2362709
2019-03-29 23:51:16,-81,38:9a:f6:99:14:a7,-22.9159601,-43.2362709
2019-03-29 23:51:16,-89,02:fb:71:8d:6f:18,-22.9159601,-43.2362709
2019-03-29 23:51:17,-79,b4:f7:a1:9b:5b:08,-22.91597137,-43.23607075
2019-03-29 23:51:17,-81,38:9a:f6:99:14:a7,-22.91597137,-43.23607075
2019-03-29 23:51:18,-89,38:9a:f6:99:14:a7,-22.91597137,-43.23607075
2019-03-29 23:51:18,-85,5c:af:06:76:7a:e4,-22.91597137,-43.23607075
2019-03-29 23:51:18,-83,9c:b6:54:d8:67:9c,-22.91597137,-43.23607075
2019-03-29 23:51:19,-49,dc:bf:e9:e8:33:45,-22.91597137,-43.23607075
2019-03-29 23:51:20,-87,5c:af:06:76:7a:e4,-22.91599459,-43.23604043
2019-03-29 23:51:21,-85,f4:f5:24:8f:b2:fa,-22.91599459,-43.23604043
2019-03-29 23:51:21,-49,b0:47:bf:c9:c6:ad,-22.91599459,-43.23604043
2019-03-29 23:51:21,-81,d2:d6:7f:82:98:cb,-22.91599459,-43.23604043
2019-03-29 23:51:21,-81,5c:af:06:76:7a:e4,-22.91599459,-43.23604043
2019-03-29 23:51:22,-79,88:03:55:71:db:e2,-22.91599459,-43.23604043
2019-03-29 23:51:22,-75,b0:47:bf:c9:c6:ad,-22.91599459,-43.23604043
2019-03-29 23:51:22,-83,80:58:f8:6b:0c:81,-22.91599459,-43.23604043
2019-03-29 23:51:23,-83,d6:18:c8:40:cb:17,-22.91598327,-43.23597181
2019-03-29 23:51:23,-83,00:1d:d9:7a:26:56,-22.91598327,-43.23597181
2019-03-29 23:51:23,-87,80:58:f8:6b:0c:81,-22.91598327,-43.23597181
2019-03-29 23:51:24,-83,48:49:c7:27:86:aa,-22.91598327,-43.23597181
2019-03-29 23:51:24,-87,da:a1:19:ab:28:13,-22.91598327,-43.23597181
2019-03-29 23:51:25,-87,18:8b:15:13:4b:17,-22.91598327,-43.23597181
2019-03-29 23:51:25,-77,d0:77:14:ee:a8:40,-22.91598327,-43.23597181
2019-03-29 23:51:25,-87,00:1d:d9:7a:26:56,-22.91598327,-43.23597181
2019-03-29 23:51:26,-81,d0:77:14:ee:a8:40,-22.91597122,-43.23590586
2019-03-29 23:51:26,-79,f4:f5:24:98:4c:6c,-22.91597122,-43.23590586
2019-03-29 23:51:26,-81,f4:f5:24:86:3a:91,-22.91597122,-43.23590586
2019-03-29 23:51:26,-87,cc:61:e5:d0:49:69,-22.91597122,-43.23590586
2019-03-29 23:51:26,-81,f4:f5:24:8f:43:9a,-22.91597122,-43.23590586
2019-03-29 23:51:28,-85,88:b4:a6:0a:99:ba,-22.91597122,-43.23590586
2019-03-29 23:51:28,-77,98:5f:d3:5f:81:0b,-22.91597122,-43.23590586
2019-03-29 23:51:28,-81,00:02:6f:30:cd:49,-22.91597122,-43.23590586
2019-03-29 23:51:29,-63,24:da:9b:1d:e7:68,-22.91597462,-43.23587119
2019-03-29 23:51:29,-89,00:02:6f:30:cd:49,-22.91597462,-43.23587119
2019-03-29 23:51:30,-65,24:da:9b:1d:e7:68,-22.91597462,-43.23587119
2019-03-29 23:51:30,-83,6a:4e:82:a9:cf:d0,-22.91597462,-43.23587119
2019-03-29 23:51:30,-77,5c:af:06:76:7a:e4,-22.91597462,-43.23587119
2019-03-29 23:51:30,-43,b0:47:bf:c9:c6:ad,-22.91597462,-43.23587119
2019-03-29 23:51:31,-79,5c:af:06:76:7a:e4,-22.91597462,-43.23587119
2019-03-29 23:51:31,-41,b0:47:bf:c9:c6:ad,-22.91597462,-43.23587119
2019-03-29 23:51:31,-85,00:02:6f:30:cd:49,-22.91597462,-43.23587119
2019-03-29 23:51:32,-79,ae:af:d6:0d:ec:af,-22.91598881,-43.23584865
2019-03-29 23:51:32,-83,66:cb:fd:43:a1:72,-22.91598881,-43.23584865
2019-03-29 23:51:33,-77,ae:af:d6:0d:ec:af,-22.91598881,-43.23584865
2019-03-29 23:51:33,-81,cc:61:e5:24:c1:73,-22.91598881,-43.23584865
2019-03-29 23:51:33,-83,66:cb:fd:43:a1:72,-22.91598881,-43.23584865
2019-03-29 23:51:33,-83,88:03:55:71:db:e2,-22.91598881,-43.23584865
2019-03-29 23:51:33,-75,a8:16:d0:8a:8b:05,-22.91598881,-43.23584865
2019-03-29 23:51:34,-83,a8:16:d0:8a:8b:05,-22.91598881,-43.23584865
2019-03-29 23:51:34,-87,a8:16:d0:8a:83:dd,-22.91598881,-43.23584865
2019-03-29 23:51:35,-67,24:18:1d:9b:61:49,-22.91598366,-43.23585472
2019-03-29 23:51:35,-81,00:02:6f:30:cd:49,-22.91598366,-43.23585472
2019-03-29 23:51:35,-41,b0:47:bf:c9:c6:ad,-22.91598366,-43.23585472
2019-03-29 23:51:36,-49,b0:47:bf:c9:c6:ad,-22.91598366,-43.23585472
2019-03-29 23:51:36,-81,02:3b:8b:43:09:60,-22.91598366,-43.23585472
2019-03-29 23:51:36,-81,88:b4:a6:99:a2:2e,-22.91598366,-43.23585472
2019-03-29 23:51:36,-83,98:39:8e:8c:49:57,-22.91598366,-43.23585472
2019-03-29 23:51:36,-85,b6:ef:f6:44:fb:f9,-22.91598366,-43.23585472
2019-03-29 23:51:37,-87,80:58:f8:6b:0c:81,-22.91598366,-43.23585472
2019-03-29 23:51:37,-75,98:39:8e:8c:49:57,-22.91598366,-43.23585472
2019-03-29 23:51:37,-71,88:b4:a6:99:a2:2e,-22.91598366,-43.23585472
2019-03-29 23:51:37,-71,02:3b:8b:43:09:60,-22.91598366,-43.23585472
2019-03-29 23:51:38,-79,5c:af:06:79:4f:c8,-22.91597426,-43.23586407
2019-03-29 23:51:38,-83,80:58:f8:73:88:39,-22.91597426,-43.23586407
2019-03-29 23:51:40,-49,dc:bf:e9:14:dd:85,-22.91597426,-43.23586407
2019-03-29 23:51:40,-77,a8:16:d0:d5:7d:43,-22.91597426,-43.23586407
2019-03-29 23:51:41,-73,a8:16:d0:d5:7d:43,-22.91597123,-43.23586704
2019-03-29 23:51:41,-85,f4:f5:24:8f:b2:fa,-22.91597123,-43.23586704
2019-03-29 23:51:41,-59,dc:bf:e9:14:dd:85,-22.91597123,-43.23586704
2019-03-29 23:51:41,-49,b0:47:bf:c9:c6:ad,-22.91597123,-43.23586704
2019-03-29 23:51:42,-47,b0:47:bf:c9:c6:ad,-22.91597123,-43.23586704
2019-03-29 23:51:43,-63,24:da:9b:1d:e7:68,-22.91597123,-43.23586704
2019-03-29 23:51:43,-73,50:92:b9:86:13:c4,-22.91597123,-43.23586704
2019-03-29 23:51:43,-85,ee:e1:72:91:d5:75,-22.91597123,-43.23586704
2019-03-29 23:51:44,-79,48:49:c7:4c:02:a0,-22.91596137,-43.23587266
2019-03-29 23:51:44,-69,24:da:9b:1d:e7:68,-22.91596137,-43.23587266
2019-03-29 23:51:44,-83,88:03:55:71:db:e2,-22.91596137,-43.23587266
2019-03-29 23:51:44,-87,00:02:6f:30:cd:49,-22.91596137,-43.23587266
2019-03-29 23:51:45,-81,00:34:da:1f:78:81,-22.91596137,-43.23587266
2019-03-29 23:51:45,-83,fc:64:3a:6a:ec:9c,-22.91596137,-43.23587266
2019-03-29 23:51:45,-71,5c:af:06:76:7a:e4,-22.91596137,-43.23587266
2019-03-29 23:51:45,-83,00:02:6f:30:cd:49,-22.91596137,-43.23587266
2019-03-29 23:51:46,-83,f4:f5:24:f8:ac:95,-22.91596137,-43.23587266
2019-03-29 23:51:46,-77,f4:f5:24:0b:88:84,-22.91596137,-43.23587266
2019-03-29 23:51:46,-73,5c:af:06:79:4f:c8,-22.91596137,-43.23587266
2019-03-29 23:51:46,-85,f4:f5:24:d8:8c:75,-22.91596137,-43.23587266
2019-03-29 23:51:47,-69,5c:af:06:79:4f:c8,-22.9159583,-43.23587201
2019-03-29 23:51:47,-79,30:4b:07:48:14:3c,-22.9159583,-43.23587201
2019-03-29 23:51:47,-87,50:92:b9:63:92:ee,-22.9159583,-43.23587201
2019-03-29 23:51:50,-71,cc:61:e5:b5:b4:1c,-22.91595904,-43.23587093
2019-03-29 23:51:50,-85,d0:77:14:ee:a8:40,-22.91595904,-43.23587093
2019-03-29 23:51:51,-83,d0:77:14:ee:a8:40,-22.91595904,-43.23587093
2019-03-29 23:51:51,-75,cc:61:e5:b5:b4:1c,-22.91595904,-43.23587093
2019-03-29 23:51:51,-49,b0:47:bf:c9:c6:ad,-22.91595904,-43.23587093
2019-03-29 23:51:51,-83,50:92:b9:46:21:e8,-22.91595904,-43.23587093
2019-03-29 23:51:52,-79,48:49:c7:9f:b2:66,-22.91595904,-43.23587093
2019-03-29 23:51:53,-77,00:34:da:1f:78:81,-22.91595673,-43.23587092
2019-03-29 23:51:53,-77,28:83:35:ad:aa:b1,-22.91595673,-43.23587092
2019-03-29 23:51:54,-71,00:34:da:1f:78:81,-22.91595673,-43.23587092
2019-03-29 23:51:55,-81,d6:18:c8:40:cb:17,-22.91595673,-43.23587092
2019-03-29 23:51:55,-75,ba:b8:91:be:c0:15,-22.91595673,-43.23587092
2019-03-29 23:51:56,-79,80:58:f8:6b:0c:81,-22.91595586,-43.23587109
2019-03-29 23:51:56,-77,48:49:c7:3d:d3:da,-22.91595586,-43.23587109
2019-03-29 23:51:57,-79,80:58:f8:6b:0c:81,-22.91595586,-43.23587109
2019-03-29 23:51:57,-85,48:49:c7:3d:d3:da,-22.91595586,-43.23587109
2019-03-29 23:51:59,-79,50:92:b9:46:21:e8,-22.91596102,-43.23586924
2019-03-29 23:52:00,-77,50:92:b9:46:21:e8,-22.91596102,-43.23586924
2019-03-29 23:52:00,-85,6c:2f:2c:1e:51:54,-22.91596102,-43.23586924
2019-03-29 23:52:00,-85,5c:af:06:76:7a:e4,-22.91596102,-43.23586924
2019-03-29 23:52:00,-81,82:19:d6:9f:b0:c1,-22.91596102,-43.23586924
2019-03-29 23:52:01,-81,1a:4f:b8:9e:03:d9,-22.91596102,-43.23586924
2019-03-29 23:52:01,-89,82:19:d6:9f:b0:c1,-22.91596102,-43.23586924
2019-03-29 23:52:01,-85,6c:2f:2c:1e:51:54,-22.91596102,-43.23586924
2019-03-29 23:52:01,-87,5c:af:06:76:7a:e4,-22.91596102,-43.23586924
2019-03-29 23:52:01,-43,dc:bf:e9:91:59:01,-22.91596102,-43.23586924
2019-03-29 23:52:01,-83,d8:31:34:4d:ec:b1,-22.91596102,-43.23586924
2019-03-29 23:52:01,-87,f4:f5:24:8f:b2:fa,-22.91596102,-43.23586924
2019-03-29 23:52:02,-75,cc:61:e5:1c:5e:b5,-22.91595304,-43.23582176
2019-03-29 23:52:02,-55,dc:bf:e9:91:59:01,-22.91595304,-43.23582176
2019-03-29 23:52:03,-77,48:49:c7:9f:b2:66,-22.91595304,-43.23582176
2019-03-29 23:52:03,-79,b8:27:eb:c7:20:cd,-22.91595304,-43.23582176
2019-03-29 23:52:04,-81,cc:61:e5:d5:4e:a5,-22.9159368,-43.23552996
2019-03-29 23:52:04,-85,c6:03:85:e7:a2:f9,-22.9159368,-43.23552996
2019-03-29 23:52:04,-77,62:33:aa:60:fc:9b,-22.9159368,-43.23552996
2019-03-29 23:52:04,-87,a8:96:75:74:de:d5,-22.9159368,-43.23552996
2019-03-29 23:52:04,-81,38:30:f9:69:1e:a3,-22.9159368,-43.23552996
2019-03-29 23:52:04,-77,a8:16:d0:b4:b0:81,-22.9159368,-43.23552996
2019-03-29 23:52:04,-91,04:92:26:bc:1d:80,-22.9159368,-43.23552996
2019-03-29 23:52:04,-79,48:49:c7:9f:b2:66,-22.9159368,-43.23552996
2019-03-29 23:52:05,-83,a8:16:d0:b4:b0:81,-22.9159368,-43.23552996
2019-03-29 23:52:05,-83,88:79:7e:a6:5a:b1,-22.9159368,-43.23552996
2019-03-29 23:52:05,-83,48:49:c7:27:86:aa,-22.9159368,-43.23552996
2019-03-29 23:52:05,-83,c6:03:85:e7:a2:f9,-22.9159368,-43.23552996
2019-03-29 23:52:05,-91,38:30:f9:69:1e:a3,-22.9159368,-43.23552996
2019-03-29 23:52:05,-87,68:c4:4d:61:fe:aa,-22.9159368,-43.23552996
2019-03-29 23:52:06,-87,a2:ad:9d:da:64:a9,-22.9159368,-43.23552996
2019-03-29 23:52:06,-89,f4:f5:24:e1:95:5a,-22.9159368,-43.23552996
2019-03-29 23:52:06,-85,cc:61:e5:12:c6:f9,-22.9159368,-43.23552996
2019-03-29 23:52:06,-85,f4:f5:24:e1:95:91,-22.9159368,-43.23552996
2019-03-29 23:52:06,-87,68:c4:4d:61:fe:aa,-22.9159368,-43.23552996
2019-03-29 23:52:07,-77,48:49:c7:4c:02:a0,-22.91582393,-43.23525559
2019-03-29 23:52:07,-87,a8:96:75:d7:2b:ba,-22.91582393,-43.23525559
2019-03-29 23:52:07,-87,84:9c:a6:aa:31:15,-22.91582393,-43.23525559
2019-03-29 23:52:07,-85,f4:f5:24:fd:b1:08,-22.91582393,-43.23525559
2019-03-29 23:52:07,-83,cc:61:e5:12:c6:f9,-22.91582393,-43.23525559
2019-03-29 23:52:08,-41,b0:47:bf:c9:c6:ad,-22.91582393,-43.23525559
2019-03-29 23:52:08,-81,9e:7a:d3:5f:38:6a,-22.91582393,-43.23525559
2019-03-29 23:52:08,-89,c6:7b:4f:1d:b2:44,-22.91582393,-43.23525559
2019-03-29 23:52:09,-81,f0:d7:aa:10:c2:e2,-22.91582393,-43.23525559
2019-03-29 23:52:09,-81,02:a4:27:85:99:42,-22.91582393,-43.23525559
2019-03-29 23:52:10,-83,d0:77:14:ea:b7:dd,-22.91572482,-43.23497006
2019-03-29 23:52:10,-81,5e:06:54:75:a8:ae,-22.91572482,-43.23497006
2019-03-29 23:52:10,-83,a8:96:75:d7:2b:ba,-22.91572482,-43.23497006
2019-03-29 23:52:11,-69,cc:61:e5:f4:6d:c4,-22.91572482,-43.23497006
2019-03-29 23:52:12,-67,cc:61:e5:4a:c3:1a,-22.91572482,-43.23497006
2019-03-29 23:52:12,-87,a8:16:d0:b4:b0:81,-22.91572482,-43.23497006
2019-03-29 23:52:13,-55,cc:61:e5:6e:22:55,-22.91555491,-43.23474653
2019-03-29 23:52:13,-77,a8:96:75:d7:2b:ba,-22.91555491,-43.23474653
2019-03-29 23:52:13,-79,a8:16:d0:8a:8b:05,-22.91555491,-43.23474653
2019-03-29 23:52:13,-55,cc:61:e5:4a:c3:1a,-22.91555491,-43.23474653
2019-03-29 23:52:14,-79,22:4e:3e:c8:9b:10,-22.91555491,-43.23474653
2019-03-29 23:52:14,-81,80:58:f8:eb:39:f3,-22.91555491,-43.23474653
2019-03-29 23:52:14,-83,38:9a:f6:4f:db:d1,-22.91555491,-43.23474653
